1 -6.70799 0
2 -6.70705 0.000942266
3 -6.70422 0.00288317
4 -6.7064 0.00298392
5 -6.70509 0.0026544
6 -6.70588 0.00230794
7 -6.70556 0.00197756
8 -6.7064 0.00190723
9 -6.70683 0.00173577
10 -6.70761 0.00174086
11 -6.70715 0.00164254
12 -6.70806 0.00175322
13 -6.70776 0.00163983
14 -6.70796 0.00153157
15 -6.70787 0.00142863
16 -6.70819 0.00137456
17 -6.70825 0.00129252
18 -6.70768 0.00134475
19 -6.70773 0.00127303
20 -6.70724 0.00130594
21 -6.70782 0.00137238
22 -6.70781 0.00130855
23 -6.7081 0.00128423
24 -6.7079 0.00124649
25 -6.70761 0.0012311
26 -6.70735 0.00121012
27 -6.70754 0.00117977
28 -6.70732 0.00115869
29 -6.70721 0.00112305
30 -6.70731 0.00108948
