1 4.61712 0
2 4.72603 0.108909
3 4.92283 0.206608
4 4.9711 0.15386
5 4.94507 0.12199
6 5.02664 0.128744
7 4.97085 0.122274
8 4.97956 0.10625
9 4.89543 0.125933
10 4.8896 0.112788
11 4.91716 0.105679
12 4.91788 0.096474
13 4.89649 0.0912857
14 4.90297 0.0847626
15 4.9052 0.0789412
16 4.86895 0.0822629
17 4.89619 0.0819333
18 4.87068 0.0813491
19 4.87762 0.0772606
20 4.89099 0.074506
21 4.87372 0.0729454
22 4.90696 0.0770871
23 4.92025 0.0748494
24 4.91254 0.0720772
25 4.91888 0.0694244
26 4.90133 0.0689699
27 4.9081 0.06671
28 4.92487 0.0664371
29 4.92545 0.0641079
30 4.92137 0.062069
31 4.9422 0.0635461
32 4.94288 0.061532
33 4.93965 0.0597259
34 4.93799 0.0579663
35 4.94783 0.05714
36 4.94565 0.0555733
37 4.93015 0.0562281
38 4.92551 0.0549245
39 4.92074 0.0537104
40 4.92054 0.0523508
41 4.91715 0.0511705
42 4.90968 0.0504921
43 4.91365 0.049463
44 4.91649 0.0484095
45 4.92124 0.0475594
46 4.92126 0.046514
47 4.91659 0.0457524
48 4.93062 0.0469344
49 4.9284 0.04602
50 4.93413 0.0454527
51 4.94007 0.0449469
52 4.94695 0.0446069
53 4.9357 0.0451806
54 4.95239 0.0473754
55 4.95479 0.0465675
56 4.95249 0.0457859
57 4.95897 0.0454398
58 4.95939 0.0446515
59 4.95548 0.0440625
60 4.95281 0.0434039
61 4.96431 0.0442077
62 4.96684 0.0435622
63 4.96603 0.0428728
64 4.96888 0.0422941
65 4.96919 0.0416395
66 4.97016 0.0410153
67 4.96677 0.040541
68 4.96238 0.0401804
69 4.96152 0.0396032
70 4.95731 0.0392591
71 4.96227 0.0390179
72 4.96267 0.0384743
73 4.96651 0.038137
74 4.95993 0.0381891
75 4.96633 0.0382168
76 4.98155 0.040665
77 4.98232 0.0401409
78 4.99568 0.041816
79 4.99411 0.0413132
80 4.98717 0.0413808
81 4.99039 0.0409933
82 4.99427 0.0406759
83 4.98712 0.0408133
84 4.98738 0.0403253
85 4.98678 0.0398526
86 4.98623 0.0393903
87 4.9884 0.0389956
88 4.98489 0.0387096
89 4.97908 0.0387104
90 4.98488 0.0387153
91 4.98593 0.0383017
92 4.98544 0.0378863
93 4.98453 0.0374876
94 4.98368 0.0370965
95 4.98188 0.0367478
96 4.98417 0.0364346
97 4.98768 0.0362276
98 4.98716 0.0358598
99 4.98976 0.035591
100 4.99461 0.0355659
