1 0.890956 0
2 0.861211 0.0297453
3 0.853609 0.0187808
4 0.848185 0.0143452
5 0.849957 0.0112521
6 0.846676 0.00975552
7 0.844674 0.00848442
8 0.842527 0.00765503
9 0.841657 0.00680698
10 0.839183 0.00657178
11 0.835235 0.0071356
12 0.835757 0.00653477
13 0.834162 0.00621918
14 0.83297 0.00587988
15 0.833489 0.00549836
16 0.833384 0.00514431
17 0.833548 0.00483502
18 0.833458 0.00455939
19 0.833066 0.00433053
20 0.833312 0.00411562
21 0.831981 0.00413457
22 0.83082 0.00410956
23 0.830557 0.00393566
24 0.831133 0.003812
25 0.831148 0.00365637
26 0.830997 0.00351618
27 0.831457 0.00341465
28 0.831415 0.00329071
29 0.830883 0.00321951
30 0.829693 0.00333019
