1 15.7375 0
2 15.4157 0.321776
3 15.2814 0.229225
4 15.2701 0.162482
5 15.0083 0.290475
6 14.9337 0.248613
7 15.0223 0.228007
8 15.1611 0.241352
9 15.1115 0.218556
10 15.0817 0.197732
11 15.0003 0.196505
12 15.0214 0.180618
13 15.045 0.167805
14 15.0392 0.155464
15 14.9702 0.160352
16 14.9757 0.150099
17 14.8863 0.16697
18 14.9503 0.16994
19 14.9448 0.16084
20 14.9222 0.154252
21 14.9246 0.146743
22 14.9498 0.142152
23 14.9184 0.139416
24 14.9126 0.133605
25 14.915 0.128173
26 14.934 0.124597
27 14.9584 0.122358
28 14.9834 0.120512
29 14.9902 0.116486
30 14.9864 0.112602
31 14.9892 0.108947
32 15.0195 0.109731
33 15.0006 0.108015
34 15.0104 0.10525
35 15.0066 0.10227
36 14.9784 0.103326
37 14.9845 0.100683
38 14.9989 0.0990511
39 15.0039 0.0966046
40 15.0018 0.0941816
41 14.9777 0.0949668
42 14.9854 0.0929986
43 15.0048 0.092849
44 15.0258 0.0931314
45 15.0112 0.0922145
46 14.992 0.0921952
47 14.9914 0.0902148
48 14.9806 0.0889661
49 14.9524 0.0915995
50 14.9575 0.0898986
51 14.9619 0.0882275
52 14.9619 0.0865142
53 14.9604 0.084879
54 14.9531 0.083617
55 14.9689 0.0836063
56 14.9481 0.0846991
57 14.9539 0.0834006
58 14.9481 0.0821561
59 14.9646 0.0824154
60 14.9475 0.0827997
61 14.9364 0.0821874
62 14.9388 0.080886
63 14.938 0.0795962
64 14.9519 0.0795775
65 14.9672 0.0798283
66 14.9615 0.0788212
67 14.9692 0.0780236
68 14.9669 0.0769048
69 14.9689 0.0758097
70 14.964 0.0748791
71 14.9742 0.0745166
72 14.9988 0.0774973
73 15.0105 0.0773099
74 15.0134 0.0763127
75 15.0141 0.0752921
76 15.011 0.074361
77 15.0097 0.0733996
78 15.0147 0.0726203
79 15.0122 0.0717392
80 15.0162 0.0709519
81 15.0192 0.070136
82 15.0114 0.0697128
83 15.0098 0.0688869
84 15.0063 0.0681512
85 14.9998 0.0676613
86 14.9937 0.067145
87 14.9844 0.0670114
88 14.9816 0.0663048
89 14.9827 0.0655634
90 14.981 0.0648523
91 14.9748 0.0644314
92 14.9735 0.0637404
93 14.9743 0.0630561
94 14.9757 0.062397
95 14.98 0.0618845
96 14.9891 0.0619144
97 15.0031 0.0628617
98 15.0026 0.0622194
99 14.9993 0.0616739
100 14.9914 0.0615667
