1 14.7541 0
2 14.4327 0.321329
3 14.7436 0.361992
4 14.9834 0.350751
5 15.0899 0.291847
6 15.051 0.241446
7 15.0666 0.204652
8 14.9572 0.208274
9 14.9069 0.190455
10 14.8854 0.171693
11 14.8833 0.155317
12 14.8214 0.154686
13 14.8459 0.144383
14 14.9276 0.156669
15 15.0639 0.199604
16 15.0716 0.186872
17 15.0155 0.184284
18 14.9882 0.175869
19 15.0348 0.172747
20 15.0306 0.163935
21 15.0475 0.156844
22 15.0133 0.153413
23 15.0527 0.151811
24 15.0096 0.151613
25 14.9678 0.151301
26 15.0101 0.151389
27 15.0494 0.150871
28 15.0158 0.149215
29 15.0072 0.144235
30 15.0254 0.140531
31 15.0453 0.13737
32 15.0443 0.133012
33 15.0198 0.13122
34 15.0091 0.127757
35 14.9965 0.124688
36 14.9879 0.12148
37 14.9902 0.118174
38 14.9511 0.121501
39 14.9776 0.121288
40 14.9463 0.122299
41 14.9463 0.119278
42 14.9331 0.117157
43 14.9142 0.11594
44 14.9317 0.114621
45 14.9299 0.11206
46 14.9239 0.10976
47 14.9344 0.107908
48 14.9552 0.107675
49 14.9581 0.105494
50 14.9583 0.103363
51 14.9426 0.102517
52 14.9197 0.103099
53 14.9269 0.101385
54 14.933 0.0996782
55 14.9366 0.0979162
56 14.9331 0.0962138
57 14.9319 0.0945186
58 14.915 0.0944086
59 14.9166 0.0928095
60 14.9123 0.091354
61 14.9054 0.0901062
62 14.9186 0.0896199
63 14.913 0.0883622
64 14.9182 0.087124
65 14.9142 0.0858684
66 14.9073 0.084834
67 14.9085 0.0835665
68 14.911 0.0823675
69 14.9143 0.0812321
70 14.9153 0.0800688
71 14.9328 0.0808468
72 14.9354 0.0797605
73 14.9261 0.0792165
74 14.9353 0.0786858
75 14.9586 0.0810474
76 14.9585 0.079974
77 14.9562 0.0789598
78 14.9427 0.0791096
79 14.9438 0.0781103
80 14.9411 0.0771752
81 14.9398 0.0762279
82 14.9431 0.0753653
83 14.9401 0.0745149
84 14.9409 0.0736278
85 14.9491 0.0732143
86 14.9493 0.0723581
87 14.9523 0.0715861
88 14.9493 0.0708332
89 14.9402 0.0706214
90 14.9266 0.0711462
91 14.9266 0.0703601
92 14.9202 0.0698814
93 14.9341 0.0705042
94 14.9354 0.0697614
95 14.9257 0.0697002
96 14.9281 0.0690135
97 14.915 0.0695377
98 14.9217 0.0691449
99 14.9087 0.0696585
100 14.8956 0.0701904
