1 0.752262 0
2 0.756864 0.00460188
3 0.760223 0.00428274
4 0.756879 0.00451168
5 0.757683 0.00358605
6 0.757502 0.00293357
7 0.75692 0.00254684
8 0.757115 0.00221426
9 0.757085 0.00195302
10 0.757438 0.00178209
11 0.757897 0.001676
12 0.757935 0.00153044
13 0.757572 0.00145372
14 0.757715 0.00135346
15 0.757689 0.00126027
16 0.757788 0.001183
17 0.757628 0.0011227
18 0.757626 0.00105849
19 0.757742 0.00100794
20 0.757896 0.000968441
21 0.757597 0.000968279
22 0.757565 0.000923805
23 0.757707 0.000894141
24 0.757673 0.000856737
25 0.75757 0.00082818
26 0.757563 0.000795726
27 0.757712 0.000780093
28 0.757667 0.00075306
29 0.757644 0.000726991
30 0.757649 0.000702357
