1 1.12839 0
2 1.1353 0.00690282
3 1.14033 0.00642412
4 1.13532 0.00676752
5 1.13652 0.00537908
6 1.13625 0.00440035
7 1.13538 0.00382026
8 1.13567 0.00332138
9 1.13563 0.00292952
10 1.13616 0.00267313
11 1.13685 0.00251401
12 1.1369 0.00229567
13 1.13636 0.00218058
14 1.13657 0.00203019
15 1.13653 0.00189041
16 1.13668 0.0017745
17 1.13644 0.00168405
18 1.13644 0.00158774
19 1.13661 0.0015119
20 1.13684 0.00145266
21 1.1364 0.00145242
22 1.13635 0.00138571
23 1.13656 0.00134121
24 1.13651 0.00128511
25 1.13636 0.00124227
26 1.13634 0.00119359
27 1.13657 0.00117014
28 1.1365 0.00112959
29 1.13647 0.00109049
30 1.13647 0.00105354
