1 0.0613641 0
2 0.062028 0.000663972
3 0.0625514 0.000648706
4 0.0624371 0.000472713
5 0.0623537 0.000375554
6 0.0622574 0.000321399
7 0.062091 0.000318546
8 0.0619401 0.000314431
9 0.0618127 0.000305174
10 0.0617835 0.000274515
11 0.0617737 0.0002485
12 0.0617101 0.000235597
13 0.0617829 0.000228605
14 0.0618176 0.000214478
15 0.06193 0.000229108
16 0.0619334 0.000214339
17 0.0620241 0.000220808
18 0.0620157 0.000208349
19 0.0620045 0.000197398
20 0.0620341 0.000189599
21 0.0620411 0.000180481
22 0.0619612 0.000189723
23 0.0619511 0.000181571
24 0.0619574 0.000173955
25 0.0619779 0.000168109
26 0.0620531 0.000178165
27 0.0621145 0.000182104
28 0.0621811 0.000187699
29 0.0621945 0.000181604
30 0.0622035 0.000175677
