1 1.22823 0
2 1.24178 0.0135525
3 1.25253 0.0132902
4 1.2502 0.0096805
5 1.24867 0.00765359
6 1.2468 0.00652313
7 1.24356 0.00639316
8 1.24053 0.00631543
9 1.23803 0.00610341
10 1.23749 0.00548576
11 1.23715 0.0049738
12 1.23586 0.00471913
13 1.23724 0.00455541
14 1.23793 0.00427357
15 1.24016 0.00455994
16 1.24022 0.00426588
17 1.24202 0.00439276
18 1.24186 0.00414465
19 1.24164 0.00392655
20 1.24222 0.00376888
21 1.24238 0.00358854
22 1.24078 0.00377608
23 1.24058 0.00361392
24 1.24071 0.00346262
25 1.24115 0.00335061
26 1.24268 0.00356273
27 1.24393 0.00364991
28 1.24524 0.00375425
29 1.24553 0.00363387
30 1.2457 0.00351454
