1 -508.837 0
2 -509.027 0.189926
3 -509.034 0.109887
4 -509.051 0.0795529
5 -509.148 0.115129
6 -509.102 0.104849
7 -509.089 0.0894649
8 -509.131 0.0878537
9 -509.168 0.086104
10 -509.163 0.0771786
11 -509.187 0.0738104
12 -509.188 0.0673804
13 -509.212 0.066575
14 -509.218 0.0619661
15 -509.251 0.066074
16 -509.24 0.0627734
17 -509.275 0.0685645
18 -509.233 0.0767466
19 -509.245 0.0734763
20 -509.219 0.0743965
21 -509.233 0.072127
22 -509.245 0.0698208
23 -509.246 0.0667247
24 -509.246 0.0638851
25 -509.26 0.0627908
26 -509.261 0.0603333
27 -509.246 0.0598619
28 -509.249 0.057768
29 -509.244 0.0560181
30 -509.253 0.0549525
